Date,1Y Swap,2Y Swap,3Y Swap,4Y Swap,5Y Swap,7Y Swap,10Y Swap,30Y Swap
12/13/2005,4.8375,4.862,4.8835,4.9135,4.943,4.9955,5.0725,5.2605
12/14/2005,4.803,4.819,4.838,4.8605,4.89,4.935,5.0025,5.1895
12/15/2005,4.818,4.822,4.834,4.868,4.893,4.9395,5.007,5.1995
12/16/2005,4.809,4.8125,4.828,4.843,4.8685,4.912,4.9795,5.1685
12/19/2005,4.822,4.83,4.844,4.8635,4.8855,4.923,4.9835,5.1665
12/20/2005,4.846,4.866,4.8825,4.9005,4.9215,4.956,5.011,5.1845
12/21/2005,4.869,4.903,4.9185,4.9375,4.9555,4.9865,5.0385,5.2065
12/22/2005,4.851,4.8575,4.8615,4.8785,4.8965,4.9275,4.981,5.1435
12/23/2005,4.8275,4.819,4.811,4.828,4.845,4.8735,4.923,5.077
12/26/2005,4.827,4.811,4.811,4.827,4.843,4.873,4.925,5.078
12/27/2005,4.81,4.7925,4.776,4.797,4.818,4.8355,4.8825,5.0355
12/28/2005,4.8185,4.8065,4.805,4.8235,4.8455,4.8675,4.9175,5.0615
12/29/2005,4.836,4.8205,4.823,4.836,4.8475,4.8675,4.9105,5.0525
12/30/2005,4.847,4.852,4.84,4.857,4.877,4.891,4.944,5.071
