Dates,BBDXY Index,DXY Curncy,EUR Curncy,JPY Curncy,GBP Curncy,CHF Curncy,AUD Curncy,CAD Curncy,NZD Curncy,SEK Curncy,NOK Curncy,BRL Curncy,CLP Curncy,MXN Curncy,CNH Curncy,INR Curncy,THB Curncy,IDR Curncy,KRW Curncy,SGD Curncy,TRY Curncy,CZK Curncy,HUF Curncy,PLN Curncy,RON Curncy,RUB Curncy,ILS Curncy,ZAR Curncy
5/15/2000,#N/A N/A,110.56,0.9112,109.295,1.50535,1.70715,0.57125,1.4864,0.47095,9.0748,8.971,1.824,517.75,9.531,#N/A N/A,#N/A N/A,39.295,8670,1114.75,1.732,0.615,40.49,284.791,4.365,2.0345,28.3,4.1422,7.0575
5/16/2000,#N/A N/A,111.31,0.9003,109.655,1.4932,1.72085,0.57665,1.48435,0.47245,9.1146,9.0683,1.819,517.55,9.506,#N/A N/A,#N/A N/A,39.405,8585,1114.55,1.733,0.6177,40.575,288.701,4.4545,2.038,28.275,4.14125,7.0525
5/17/2000,#N/A N/A,112.1,0.8959,109.315,1.49675,1.734,0.56875,1.4971,0.46255,9.1305,9.1205,1.83,519.95,9.544,#N/A N/A,#N/A N/A,39.355,8525,1115.25,1.7338,0.6211,41.065,290.193,4.4325,2.03955,28.41,4.1506,7.10925
5/18/2000,#N/A N/A,112.09,0.8946,108.65,1.4835,1.738,0.57135,1.499,0.452,9.122,9.1231,1.833,520.95,9.5565,#N/A N/A,#N/A N/A,39.33,8550,1118.5,1.73425,0.62395,40.865,290.239,4.525,2.045,28.34,4.1585,7.1375
5/19/2000,#N/A N/A,111.47,0.8975,106.98,1.487,1.7299,0.57415,1.4967,0.45685,9.1474,9.1104,1.839,524,9.589,#N/A N/A,#N/A N/A,38.925,8360,1122.7,1.725,0.6236,40.74,289.436,4.525,2.051,28.34,4.1636,7.16825
5/22/2000,#N/A N/A,111.18,0.9031,107.14,1.4925,1.7215,0.57155,1.4972,0.45775,9.2227,9.1261,1.851,525.45,9.535,#N/A N/A,#N/A N/A,39.115,8355,1131.5,1.7315,0.6216,40.178,288.252,4.5235,2.054,28.295,4.19755,7.11
5/23/2000,#N/A N/A,111.44,0.9071,106.415,1.47685,1.7211,0.5745,1.5064,0.45935,9.19,9.1181,1.855,524.75,9.52,#N/A N/A,#N/A N/A,39.2,8391.5,1133.5,1.73425,0.61926,40.108,286.823,4.51,2.0555,28.3425,4.22475,7.0875
5/24/2000,#N/A N/A,111.22,0.9044,107.8,1.47525,1.724,0.571,1.50905,0.45335,9.2036,9.1621,1.84,526.25,9.53,#N/A N/A,#N/A N/A,39.275,8512.5,1132.5,1.7381,0.6186,40.095,285.779,4.513,2.058,28.32,4.20455,7.11075
5/25/2000,#N/A N/A,110.74,0.9115,107.35,1.4702,1.71425,0.5685,1.5028,0.45305,9.1435,9.0719,1.8475,525.58,9.516,#N/A N/A,#N/A N/A,39.12,8447.5,1129.9,1.73175,0.6217,39.83,284.65,4.53125,2.06015,28.32,4.1641,7.15
5/26/2000,#N/A N/A,109.12,0.9309,107.15,1.49,1.6836,0.57355,1.5031,0.459,9.0372,8.8648,1.837,523.95,9.537,#N/A N/A,#N/A N/A,39.18,8515,1136,1.7341,0.6185,39.015,278.645,4.525,2.0622,28.285,4.1593,7.1185
5/29/2000,#N/A N/A,109.12,0.9266,107.035,1.4925,1.6922,0.57235,1.499,0.45735,9.081,8.9796,1.838,525.45,9.53,#N/A N/A,#N/A N/A,39.2,8595,1137.3,1.7335,0.61598,39.255,280.099,4.513,2.065,28.2575,4.16005,7.1
5/30/2000,#N/A N/A,108.93,0.9301,106.55,1.4966,1.6883,0.57515,1.5055,0.45915,9.0161,8.8761,1.831,525.4,9.518,#N/A N/A,#N/A N/A,39.21,8650,1135.5,1.7322,0.6146,38.96,278.44,4.44,2.065,28.2575,4.17185,6.99725
5/31/2000,#N/A N/A,108.74,0.938,107.655,1.50135,1.68,0.57245,1.49655,0.45765,8.9347,8.8916,1.824,524.15,9.507,#N/A N/A,#N/A N/A,39.32,8595,1129.45,1.7333,0.61563,38.643,276.32,4.4,2.0702,28.2525,4.1768,6.968
6/1/2000,#N/A N/A,109.05,0.9312,108.52,1.4944,1.6871,0.57205,1.49075,0.45705,8.9501,8.9162,1.819,522.65,9.52,#N/A N/A,#N/A N/A,39.155,8500,1132.5,1.7306,0.6165,38.745,277.575,4.38,2.0725,28.3125,4.147,6.975
6/2/2000,#N/A N/A,108.12,0.9463,108.03,1.5098,1.6632,0.57975,1.47715,0.4651,8.8207,8.7708,1.801,519.45,9.55,#N/A N/A,#N/A N/A,38.89,8315,1125.1,1.7235,0.616,38.18,274.106,4.3205,2.075,28.4,4.1283,6.93375
6/5/2000,#N/A N/A,107.46,0.9479,107.325,1.5196,1.6614,0.58195,1.4791,0.46825,8.802,8.7327,1.791,521.4,9.59,#N/A N/A,#N/A N/A,38.795,8487.5,1118.5,1.7221,0.6125,38.025,272.789,4.301,2.078,28.32,4.12655,6.9035
6/6/2000,#N/A N/A,106.59,0.9548,105.8,1.52835,1.6456,0.58865,1.47735,0.47125,8.725,8.6771,1.8005,523.25,9.765,#N/A N/A,#N/A N/A,38.815,8575,1116.5,1.7195,0.613,37.775,271.044,4.35,2.081,28.31,4.12505,6.95375
6/7/2000,#N/A N/A,106.18,0.9622,105.315,1.5224,1.62995,0.59365,1.4785,0.47415,8.649,8.6056,1.795,525.45,9.84,#N/A N/A,#N/A N/A,38.895,8600,1113.25,1.722,0.609,37.605,269.912,4.335,2.0831,28.305,4.1534,6.98375
6/8/2000,#N/A N/A,106.73,0.956,105.835,1.5108,1.6407,0.58865,1.4769,0.46875,8.7431,8.7004,1.803,527.35,9.945,#N/A N/A,#N/A N/A,39.025,8610,1115.5,1.72075,0.6114,37.75,271.414,4.401,2.087,28.265,4.14565,7.04875
6/9/2000,#N/A N/A,106.99,0.9536,106.91,1.5096,1.6417,0.58805,1.4747,0.4687,8.7155,8.7089,1.802,528.65,9.895,#N/A N/A,#N/A N/A,39.075,8625,1115,1.72225,0.6122,37.75,273.616,4.407,2.0882,28.39,4.1481,7.007
6/12/2000,#N/A N/A,106.97,0.9538,106.85,1.51305,1.6375,0.59175,1.47635,0.47125,8.6937,8.6793,1.806,530.45,9.79,#N/A N/A,#N/A N/A,39.055,8620,1113.375,1.7225,0.61365,37.75,272.017,4.3945,2.09145,28.385,4.1031,7.02
6/13/2000,#N/A N/A,106.4,0.9596,106.925,1.50675,1.6286,0.59625,1.4682,0.47235,8.6118,8.6319,1.811,532.35,9.776,#N/A N/A,#N/A N/A,38.925,8570,1114.15,1.7209,0.6118,37.505,270.028,4.4155,2.095,28.3,4.1115,7.015
6/14/2000,#N/A N/A,106.46,0.9579,106.63,1.49895,1.63425,0.5995,1.4677,0.47405,8.5467,8.589,1.81,530.45,9.766,#N/A N/A,#N/A N/A,39.005,8510,1114.5,1.722,0.613,37.535,271.575,4.405,2.097,28.36,4.1022,6.931
6/15/2000,#N/A N/A,106.88,0.9547,106.455,1.5121,1.6356,0.60275,1.4754,0.47045,8.6047,8.5994,1.811,532.05,9.885,#N/A N/A,#N/A N/A,39.065,8525,1114.75,1.7239,0.61575,37.85,272.05,4.4028,2.1023,28.3175,4.0967,6.89275
6/16/2000,#N/A N/A,105.96,0.965,106.41,1.51525,1.61725,0.60625,1.46595,0.47725,8.6295,8.5875,1.803,531.05,9.88,#N/A N/A,#N/A N/A,39.135,8600,1116.3,1.7265,0.61238,37.46,269.098,4.42125,2.10525,28.285,4.09,6.83
6/19/2000,#N/A N/A,106.33,0.9567,105.91,1.51155,1.63105,0.60105,1.4653,0.47385,8.6568,8.6165,1.803,530.85,9.87,#N/A N/A,#N/A N/A,39.165,8612.5,1122,1.7315,0.61478,37.57,271.945,4.40175,2.10825,28.295,4.08585,6.8535
6/20/2000,#N/A N/A,106.64,0.9548,105.53,1.5186,1.6283,0.60275,1.4704,0.47565,8.6392,8.6326,1.8005,531.7,9.855,#N/A N/A,#N/A N/A,39.115,8610,1119.1,1.7334,0.61595,37.69,271.467,4.39,2.11175,28.2525,4.1024,6.8976
6/21/2000,#N/A N/A,107.43,0.9442,105.55,1.49855,1.64,0.60225,1.4734,0.47535,8.7253,8.6988,1.811,533.25,9.851,#N/A N/A,#N/A N/A,39.175,8635,1119.25,1.7335,0.619,38.02,275.246,4.39875,2.113,28.235,4.106,6.92
6/22/2000,#N/A N/A,107.94,0.9355,104.57,1.51255,1.6552,0.59655,1.47685,0.47035,8.8458,8.7712,1.8115,534.6,9.9165,#N/A N/A,#N/A N/A,39.225,8710,1118.75,1.734,0.62103,38.17,277.77,4.40375,2.11795,28.235,4.094,6.9225
6/23/2000,#N/A N/A,108.1,0.9359,104.75,1.5011,1.6588,0.59455,1.4828,0.47025,8.8671,8.7389,1.826,536.65,9.944,#N/A N/A,#N/A N/A,39.075,8675,1119.25,1.7325,0.624,38.395,277.6,4.44725,2.12075,28.16,4.0923,6.885
6/26/2000,#N/A N/A,108.2,0.9369,105.655,1.4969,1.6519,0.59705,1.48325,0.47015,8.9268,8.7725,1.822,536.85,10.055,#N/A N/A,#N/A N/A,39.115,8665,1118,1.7335,0.6235,38.26,277.812,4.454,2.1225,28.0975,4.085,6.885
6/27/2000,#N/A N/A,107.36,0.9459,105.355,1.50725,1.6342,0.60145,1.4802,0.47155,8.8472,8.681,1.823,535.95,10.0825,#N/A N/A,#N/A N/A,39.14,8685,1118.2,1.73325,0.62052,37.819,273.805,4.40525,2.125,28.115,4.0813,6.8085
6/28/2000,#N/A N/A,107.67,0.9401,105.57,1.51305,1.6486,0.60215,1.47825,0.46805,8.9122,8.7021,1.8195,536.85,9.9575,#N/A N/A,#N/A N/A,39.135,8685,1116.1,1.7355,0.6227,38,275.697,4.3925,2.12725,28.055,4.0925,6.8075
6/29/2000,#N/A N/A,106.91,0.952,105.32,1.5188,1.6356,0.60075,1.4824,0.46715,8.8435,8.5895,1.81,538.55,9.9165,#N/A N/A,#N/A N/A,39.16,8732.5,1114.7,1.73425,0.62005,37.399,273.151,4.3875,2.1325,28.075,4.089,6.825
6/30/2000,#N/A N/A,106.84,0.9525,106.12,1.5141,1.6343,0.59735,1.48095,0.4687,8.8269,8.5959,1.806,539.85,9.83,#N/A N/A,#N/A N/A,39.175,8760,1115.025,1.72835,0.61925,37.325,271.991,4.355,2.134,28.07,4.083,6.795
7/3/2000,#N/A N/A,107.09,0.9502,105.69,1.5135,1.6369,0.59825,1.481,0.46635,8.8196,8.6168,1.814,535.45,9.57,#N/A N/A,#N/A N/A,39.335,8970,1113.8,1.7325,0.62179,37.556,273.289,4.30175,2.136,28.09,4.067,6.81
7/4/2000,#N/A N/A,107.29,0.9513,106.095,1.5152,1.6333,0.59825,1.48495,0.46485,8.8235,8.608,1.8105,535.55,9.515,#N/A N/A,#N/A N/A,39.365,8990,1113.488,1.73375,0.62155,37.497,272.893,4.325,2.1391,28.045,4.0725,6.785
7/5/2000,#N/A N/A,107.12,0.9525,106.96,1.50735,1.6244,0.58945,1.4894,0.46075,8.8304,8.6016,1.8035,535.65,9.5425,#N/A N/A,#N/A N/A,39.595,9345,1117,1.73815,0.6213,37.485,272.31,4.321,2.1408,28.045,4.075,6.7875
7/6/2000,#N/A N/A,107.4,0.9507,107.44,1.5073,1.6261,0.58995,1.48535,0.46035,8.8829,8.61,1.8015,536.95,9.545,#N/A N/A,#N/A N/A,39.595,9270,1117,1.736,0.622,37.55,273.9,4.3245,2.1456,27.99,4.084,6.865
7/7/2000,#N/A N/A,107.65,0.9484,107.905,1.5139,1.6272,0.59185,1.4805,0.461,8.9058,8.5963,1.8,536.15,9.526,#N/A N/A,#N/A N/A,39.725,9312.5,1118.5,1.7373,0.6245,37.605,274.176,4.3275,2.1475,27.9975,4.086,6.8585
7/10/2000,#N/A N/A,106.91,0.9553,107.005,1.513,1.6228,0.59265,1.478,0.46175,8.848,8.5512,1.7935,534.35,9.4675,#N/A N/A,#N/A N/A,39.915,9282.5,1119,1.7385,0.62188,37.28,272.896,4.2845,2.14795,27.985,4.107,6.8225
7/11/2000,#N/A N/A,107.09,0.9527,107.115,1.51715,1.628,0.58765,1.47955,0.45985,8.8615,8.5859,1.8025,536.45,9.449,#N/A N/A,#N/A N/A,39.99,9350,1116.35,1.7435,0.624,37.295,273.105,4.279,2.1499,27.92,4.097,6.8025
7/12/2000,#N/A N/A,108.04,0.9424,108.09,1.5064,1.6518,0.58875,1.48215,0.46025,8.8535,8.6338,1.8025,538.05,9.45,#N/A N/A,#N/A N/A,40.025,9410,1115.5,1.74375,0.6253,37.7835,276.423,4.305,2.1525,27.86,4.087,6.835
7/13/2000,#N/A N/A,108.54,0.9372,108.125,1.50335,1.6546,0.58475,1.48175,0.46115,8.905,8.7001,1.812,540.55,9.433,#N/A N/A,#N/A N/A,39.985,9415,1110.55,1.74275,0.62784,37.935,277.517,4.316,2.156,27.845,4.091,6.86
7/14/2000,#N/A N/A,108.45,0.9385,107.72,1.5006,1.6508,0.58435,1.4847,0.46065,8.8861,8.6858,1.802,543.05,9.3805,#N/A N/A,#N/A N/A,40.015,9500,1112.8,1.74325,0.628,37.83,277.328,4.342,2.15625,27.855,4.1015,6.8875
7/17/2000,#N/A N/A,108.62,0.9366,107.995,1.49475,1.65315,0.58775,1.4821,0.46015,8.9373,8.7293,1.795,541.85,9.3215,#N/A N/A,#N/A N/A,40.305,9510,1112.85,1.747,0.62935,38.02,277.997,4.3215,2.15745,27.8275,4.092,6.915
7/18/2000,#N/A N/A,109.38,0.9248,108.135,1.49765,1.67675,0.58135,1.4764,0.45695,9.089,8.835,1.7965,545.85,9.34,#N/A N/A,#N/A N/A,40.225,9245,1113.6,1.74605,0.63425,38.495,281.379,4.3175,2.15975,27.811,4.092,6.95575
7/19/2000,#N/A N/A,109.54,0.9246,108.285,1.4982,1.6761,0.57655,1.477,0.45535,9.0728,8.844,1.8035,546.15,9.43,#N/A N/A,#N/A N/A,40.155,8952.5,1112.2,1.74575,0.63325,38.595,281.614,4.3515,2.1614,27.71,4.102,6.9775
7/20/2000,#N/A N/A,108.62,0.9331,107.67,1.51155,1.66245,0.58375,1.47275,0.46265,8.9942,8.7681,1.797,545.25,9.3525,#N/A N/A,#N/A N/A,40.2,8882.5,1111.55,1.74515,0.6285,38.375,278.74,4.3275,2.16575,27.525,4.1055,6.9175
7/21/2000,#N/A N/A,108.44,0.9369,108.92,1.517,1.6602,0.58555,1.47095,0.4617,8.9845,8.7556,1.797,546.05,9.362,#N/A N/A,#N/A N/A,40.425,8925,1112.8,1.74745,0.6295,37.975,277.762,4.2995,2.169,27.64,4.095,6.9135
7/24/2000,#N/A N/A,108.63,0.9337,108.78,1.51525,1.66505,0.58555,1.4649,0.46085,8.98435,8.7542,1.791,549.35,9.3685,#N/A N/A,#N/A N/A,40.725,8875,1114.05,1.74435,0.63178,38.145,278.79,4.2975,2.17085,27.6375,4.089,6.94625
7/25/2000,#N/A N/A,108.31,0.9385,109.115,1.5166,1.6535,0.58535,1.46645,0.46035,8.9538,8.7311,1.791,550.05,9.348,#N/A N/A,#N/A N/A,40.975,9080,1115.5,1.74505,0.63083,37.96,277.58,4.314,2.1735,27.695,4.097,6.9575
7/26/2000,#N/A N/A,107.97,0.9428,109.19,1.5155,1.6481,0.59105,1.46485,0.46215,8.9166,8.6934,1.7885,556.15,9.363,#N/A N/A,#N/A N/A,41.175,9110,1115.3,1.74245,0.63013,37.801,275.872,4.2945,2.178,27.66,4.0945,6.925
7/27/2000,#N/A N/A,108.92,0.9317,109.16,1.51405,1.6643,0.58825,1.47215,0.45765,9.1143,8.8144,1.779,554.75,9.359,#N/A N/A,#N/A N/A,40.875,8952.5,1114.5,1.7336,0.63193,38.1515,279.566,4.3145,2.1836,27.765,4.088,6.94125
7/28/2000,#N/A N/A,109.74,0.923,109.59,1.5027,1.6761,0.58795,1.4783,0.45745,9.1816,8.8647,1.784,557.65,9.38,#N/A N/A,#N/A N/A,41.415,8900,1116.75,1.73475,0.6365,38.46,281.39,4.3465,2.187,27.82,4.086,6.955
7/31/2000,#N/A N/A,109.61,0.9266,109.425,1.49965,1.66985,0.58075,1.4863,0.45465,9.1602,8.8545,1.7815,555.55,9.352,#N/A N/A,#N/A N/A,41.325,8945,1116.75,1.73255,0.63505,38.205,280.971,4.3415,2.1895,27.86,4.09,6.95375
8/1/2000,#N/A N/A,110.6,0.9147,109.325,1.492,1.6881,0.57955,1.4875,0.45355,9.2886,8.9411,1.788,553.15,9.342,#N/A N/A,#N/A N/A,41.07,8935,1115.85,1.7304,0.63633,38.5,282.832,4.35125,2.19295,27.88,4.08,7.0175
8/2/2000,#N/A N/A,110.48,0.9136,108.985,1.4957,1.6877,0.58415,1.47915,0.45435,9.2617,8.9495,1.795,549.25,9.355,#N/A N/A,#N/A N/A,40.845,8815,1115.7,1.72625,0.6402,38.6555,284.794,4.3775,2.19645,27.78,4.077,6.986
8/3/2000,#N/A N/A,110.98,0.9061,108.325,1.49765,1.70505,0.58575,1.4845,0.45685,9.3064,8.9744,1.793,552.35,9.393,#N/A N/A,#N/A N/A,40.675,8605,1114.85,1.7245,0.6422,38.99,288.338,4.41575,2.20115,27.744,4.085,6.99
8/4/2000,#N/A N/A,110.85,0.9083,108.65,1.5065,1.7054,0.5866,1.4895,0.4565,9.2443,8.9147,1.792,555.2,9.35,#N/A N/A,#N/A N/A,40.65,8625,1116,1.721,0.644,38.95,287.43,4.4075,2.2053,27.745,4.086,6.956
8/7/2000,#N/A N/A,110.85,0.9071,109.095,1.51355,1.70635,0.58695,1.48695,0.45465,9.2059,8.9319,1.796,555.15,9.3325,#N/A N/A,#N/A N/A,41.235,8640,1117.5,1.727,0.6422,38.885,287.82,4.3785,2.208,27.737,4.075,6.9675
8/8/2000,#N/A N/A,111.32,0.9022,108.62,1.50495,1.7106,0.58355,1.48705,0.45325,9.2391,8.9828,1.795,552.85,9.3365,#N/A N/A,#N/A N/A,41.095,8645.5,1115.8,1.7255,0.64485,39.135,288.963,4.382,2.2135,27.717,4.072,6.9805
8/9/2000,#N/A N/A,111.44,0.9006,107.82,1.502,1.7144,0.5793,1.4829,0.45195,9.2561,8.9896,1.7955,553.1,9.326,#N/A N/A,#N/A N/A,40.945,8565,1114.5,1.7195,0.64525,39.295,289.403,4.3705,2.216,27.715,4.0635,6.995
8/10/2000,#N/A N/A,110.9,0.9083,108.66,1.49755,1.7045,0.58275,1.4831,0.45235,9.2074,8.9327,1.796,551.25,9.325,#N/A N/A,#N/A N/A,40.825,8462.5,1114.45,1.71525,0.64363,38.885,286.944,4.347,2.2235,27.703,4.063,6.95
8/11/2000,#N/A N/A,111.21,0.9026,108.53,1.50145,1.7214,0.5783,1.48355,0.44935,9.2405,8.9376,1.799,547.65,9.271,#N/A N/A,#N/A N/A,40.675,8325,1115.5,1.71285,0.64695,39.0505,289.155,4.3645,2.2275,27.706,4.0593,6.89
8/14/2000,#N/A N/A,111.08,0.9056,109.425,1.50545,1.7196,0.58265,1.4851,0.44975,9.2005,8.9189,1.803,544.25,9.27,#N/A N/A,#N/A N/A,40.725,8215,1116.5,1.7155,0.64475,38.98,288.302,4.356,2.23145,27.717,4.0512,6.9185
8/15/2000,#N/A N/A,110.51,0.9135,109.015,1.50425,1.709,0.58265,1.4846,0.44775,9.1643,8.8852,1.803,544.25,9.233,#N/A N/A,#N/A N/A,40.845,8312.5,1116.15,1.71895,0.64238,38.76,285.691,4.334,2.2345,27.808,4.039,6.9325
8/16/2000,#N/A N/A,110.27,0.9161,108.535,1.5005,1.706,0.59135,1.478,0.45285,9.1802,8.853,1.811,545.95,9.195,#N/A N/A,#N/A N/A,40.8,8325,1115.25,1.71675,0.6415,38.625,284.964,4.3325,2.2455,27.751,4.0419,6.9475
8/17/2000,#N/A N/A,110.23,0.9162,108.53,1.49765,1.707,0.59265,1.47525,0.45275,9.1928,8.8096,1.81,546.15,9.181,#N/A N/A,#N/A N/A,40.81,8325,1114.5,1.7155,0.64238,38.65,285.032,4.3145,2.248,27.771,4.038,6.91625
8/18/2000,#N/A N/A,111.01,0.9064,108.41,1.48945,1.7215,0.59075,1.47565,0.45025,9.2847,8.9135,1.817,549.4,9.305,#N/A N/A,#N/A N/A,41.025,8345,1115.25,1.71815,0.64628,39.02,287.025,4.3135,2.2535,27.74,4.04,6.93625
8/21/2000,#N/A N/A,111.46,0.9017,108.7,1.48715,1.73115,0.58775,1.47735,0.45005,9.3066,8.9183,1.8215,547.85,9.26,#N/A N/A,#N/A N/A,40.905,8230,1114.45,1.7165,0.64828,39.315,289.865,4.3235,2.25555,27.74,4.0475,6.9635
8/22/2000,#N/A N/A,111.79,0.8964,108.32,1.4816,1.74,0.57965,1.4767,0.43915,9.3454,9.0127,1.816,545.85,9.243,#N/A N/A,#N/A N/A,40.77,8125,1114.15,1.7163,0.6498,39.445,290.432,4.3285,2.261,27.738,4.0546,6.98435
8/23/2000,#N/A N/A,111.42,0.9017,106.96,1.48725,1.7198,0.57175,1.4853,0.43185,9.273,8.9778,1.822,545.95,9.277,#N/A N/A,#N/A N/A,40.775,8395,1113.213,1.71875,0.65045,39.44,290.683,4.362,2.2653,27.708,4.0355,6.962
8/24/2000,#N/A N/A,111.23,0.9021,106.85,1.4813,1.71315,0.57275,1.48755,0.43375,9.2836,8.9763,1.82,546.85,9.238,#N/A N/A,#N/A N/A,40.925,8435,1114.25,1.72025,0.64903,39.178,289.37,4.374,2.2725,27.713,4.036,6.929
8/25/2000,#N/A N/A,111.35,0.9021,106.86,1.4692,1.7098,0.57425,1.4838,0.4362,9.3093,8.9757,1.8235,546.55,9.24,#N/A N/A,#N/A N/A,40.825,8335,1114.15,1.72045,0.64963,39.155,289.16,4.3825,2.2745,27.721,4.041,6.9125
8/28/2000,#N/A N/A,111.5,0.9002,106.525,1.46915,1.7141,0.57235,1.48235,0.43445,9.3723,8.973,1.8315,545.15,9.22,#N/A N/A,#N/A N/A,40.78,8245,1112,1.7181,0.6509,39.275,290.09,4.38,2.28325,27.74,4.0411,6.946
8/29/2000,#N/A N/A,112.2,0.8921,106.045,1.4561,1.7336,0.56975,1.485,0.42815,9.4474,9.0445,1.827,558.45,9.222,#N/A N/A,#N/A N/A,40.965,8415,1110.3,1.7207,0.6555,39.615,292.18,4.3815,2.29,27.764,4.0419,6.95675
8/30/2000,#N/A N/A,112.14,0.894,106.435,1.45975,1.7299,0.57645,1.47735,0.43155,9.4345,9.0371,1.8235,563,9.19,#N/A N/A,#N/A N/A,40.95,8375,1108.55,1.7221,0.6538,39.635,292.52,4.3825,2.2895,27.782,4.01935,6.9555
8/31/2000,#N/A N/A,112.6,0.8878,106.67,1.4473,1.74235,0.57635,1.472,0.42665,9.4314,9.0871,1.8235,562.05,9.202,#N/A N/A,#N/A N/A,40.905,8325,1107.775,1.721,0.65577,39.8,294.91,4.381,2.301,27.775,4.02525,6.9785
9/1/2000,#N/A N/A,111.42,0.8997,106,1.4642,1.7246,0.5765,1.4738,0.43005,9.3043,8.9783,1.824,564.25,9.228,#N/A N/A,#N/A N/A,40.905,8275,1105.375,1.72085,0.6535,39.2965,290.6,4.37875,2.3055,27.767,4.01075,6.945
9/4/2000,#N/A N/A,111.59,0.8978,105.87,1.458,1.73035,0.57465,1.4736,0.42845,9.3338,9.0001,1.826,564.25,9.221,#N/A N/A,#N/A N/A,41.125,8285,1104.35,1.7225,0.65289,39.369,290.89,4.3375,2.3115,27.785,4.0205,6.9565
9/5/2000,#N/A N/A,112.32,0.8903,105.84,1.45475,1.7456,0.56915,1.4764,0.42625,9.4593,9.0595,1.821,568.15,9.249,#N/A N/A,#N/A N/A,41.23,8340,1105.45,1.7274,0.65465,39.675,294.68,4.3535,2.321,27.864,4.02,7.0275
9/6/2000,#N/A N/A,114.17,0.8702,105.89,1.4367,1.7782,0.56345,1.48135,0.42455,9.6386,9.2094,1.82,569.15,9.343,#N/A N/A,#N/A N/A,41.375,8375,1107.35,1.731,0.65943,40.565,300.55,4.37975,2.32275,27.867,4.03,7.08875
9/7/2000,#N/A N/A,113.65,0.8713,105.165,1.43795,1.77765,0.5595,1.4761,0.41775,9.5745,9.2144,1.8205,569.15,9.295,#N/A N/A,#N/A N/A,41.395,8400,1110.5,1.7325,0.66123,40.455,299.02,4.4175,2.3325,27.864,4.032,7.0925
9/8/2000,#N/A N/A,114.34,0.8672,106.12,1.4151,1.784,0.55595,1.47695,0.41855,9.6192,9.2435,1.817,568.15,9.305,#N/A N/A,#N/A N/A,41.605,8390,1109,1.73615,0.66238,40.66,302.64,4.4295,2.3346,27.881,4.0392,7.094
9/11/2000,#N/A N/A,115.53,0.8577,106.12,1.4024,1.7746,0.561,1.4805,0.42955,9.7655,9.32285,1.821,566.05,9.2565,#N/A N/A,#N/A N/A,41.475,8500,1109,1.7385,0.668,41.09,303.83,4.432,2.336,27.885,4.04,7.122
9/12/2000,#N/A N/A,115.17,0.864,106.825,1.40655,1.76595,0.55805,1.4805,0.42565,9.73165,9.2795,1.8295,565.65,9.2465,#N/A N/A,#N/A N/A,41.555,8645,1108.95,1.7415,0.66812,41.14,304.04,4.4735,2.34225,27.833,4.0485,7.1375
9/13/2000,#N/A N/A,115.34,0.8594,107.085,1.40935,1.7705,0.55375,1.48315,0.42135,9.77375,9.32875,1.8315,563.45,9.284,#N/A N/A,#N/A N/A,41.775,8835,1109,1.744,0.66775,41.35,302.61,4.4925,2.3494,27.813,4.0451,7.1145
9/14/2000,#N/A N/A,115.21,0.8644,107.58,1.4074,1.77305,0.55015,1.48675,0.42095,9.72155,9.2952,1.838,560.25,9.305,#N/A N/A,#N/A N/A,41.755,8625,1115.15,1.73985,0.66485,40.975,303.19,4.504,2.359,27.768,4.041,7.1365
9/15/2000,#N/A N/A,116.1,0.8543,107.12,1.39765,1.7854,0.54425,1.4828,0.41645,9.8112,9.3607,1.844,564.25,9.355,#N/A N/A,#N/A N/A,41.965,8745,1119.85,1.74385,0.67065,41.335,304.83,4.4765,2.3615,27.742,4.0466,7.201
9/18/2000,#N/A N/A,116.03,0.8537,106.895,1.40625,1.7839,0.54155,1.4884,0.40975,9.8299,9.3615,1.858,563.75,9.445,#N/A N/A,#N/A N/A,42.375,8735,1131.45,1.74785,0.67108,41.655,307.68,4.5475,2.366,27.768,4.06,7.29
9/19/2000,#N/A N/A,116.11,0.8509,106.985,1.4091,1.77675,0.54525,1.4831,0.41485,9.8436,9.3777,1.852,563.75,9.398,#N/A N/A,#N/A N/A,42.26,8672.5,1126.25,1.7437,0.67351,41.7175,308.59,4.594,2.3718,27.811,3.9879,7.275
9/20/2000,#N/A N/A,116.28,0.8493,106.53,1.41045,1.7767,0.53885,1.4847,0.40785,9.8713,9.41,1.855,569.55,9.4425,#N/A N/A,#N/A N/A,42.635,8785,1126.5,1.74815,0.67343,41.745,310,4.606,2.3765,27.885,3.9923,7.33375
9/21/2000,#N/A N/A,115.27,0.8599,106.625,1.4375,1.7643,0.54545,1.487,0.40985,9.7838,9.3239,1.854,567.75,9.4375,#N/A N/A,#N/A N/A,42.575,8755,1126.5,1.74605,0.6688,41.385,305.759,4.585,2.3835,27.798,3.9791,7.3185
9/22/2000,#N/A N/A,113.82,0.8766,107.92,1.4537,1.7327,0.54425,1.4882,0.41135,9.6772,9.1822,1.844,565.45,9.44,#N/A N/A,#N/A N/A,42.76,8765,1134.5,1.7485,0.66335,40.454,300.103,4.5628,2.3873,27.839,4.05585,7.2291
9/25/2000,#N/A N/A,113.89,0.8745,107.77,1.45255,1.7347,0.54835,1.4855,0.41265,9.6724,9.1738,1.8465,563.05,9.4215,#N/A N/A,#N/A N/A,42.705,8855,1124.975,1.74745,0.6673,40.595,301.671,4.5568,2.394,27.87,4.0516,7.2535
