Dates;FTSE;EuroStoxx50;SP500;Gold;French-2Y;French-5Y;French-10Y;French-30Y;US-2Y;US-5Y;US-10Y;US-30Y;Russel2000;EuroStox_Small;FTSE_Small;MSCI_EM;CRB
22/05/2002;5151.89;3459.02;1086.02;318.5;106.986;118.828;123.136;145.768;112.875;118.821;114.582;120.273;493.91;119.396;2614.55;355.827;217.66
23/05/2002;5175.31;3467.67;1097.08;318.35;106.977;118.874;123.219;146.191;112.769;118.668;114.145;119.571;501.24;119.184;2610.31;353.145;218.48
24/05/2002;5169.07;3477.06;1083.82;321.55;106.987;118.883;123.184;146.166;112.734;118.668;114.219;119.493;493.64;119.039;2612.03;356.517;217.94
27/05/2002;5136.26;3500.94;1083.82;320.2;106.918;118.682;122.858;145.589;112.734;118.668;114.219;119.493;493.64;118.975;2614.9;356.165;217.94
28/05/2002;5074.22;3472.4;1074.55;324.4;106.936;118.787;123.078;146.21;112.734;118.744;114.291;119.571;492.41;118.809;2605.32;355.143;219.91
29/05/2002;5082.98;3462.38;1067.66;324.8;106.973;118.892;123.21;146.305;112.874;119.089;114.801;120.195;487.6;118.408;2596.5;353.158;221.39
30/05/2002;5040.75;3388.44;1064.66;324.2;107.024;118.953;123.3;146.362;113.015;119.32;115.165;120.624;487.83;117.352;2587.97;351.027;220.83
31/05/2002;5085.07;3425.79;1067.14;325.3;106.961;118.791;123.03;145.925;112.909;119.282;115.093;120.507;487.47;117.445;2582.22;346.28;221.95
03/06/2002;5085.07;3382.54;1040.68;325.3;106.939;118.78;123.046;145.967;112.944;119.393;115.129;120.39;474.39;117.281;2582.22;348.063;223.04
04/06/2002;5085.07;3260.01;1040.69;325.3;107.035;119.027;123.385;146.496;113.12;119.617;115.384;120.584;473.76;115.439;2582.22;348.174;222.85
05/06/2002;4989.15;3267.77;1049.9;322.25;107.063;119.084;123.439;146.629;113.05;119.468;115.093;119.844;475.04;115.654;2568.24;346.494;224.01
06/06/2002;4957.63;3277.53;1029.15;325.75;107.069;119.098;123.417;146.453;113.12;119.729;115.384;120.312;465.29;115.466;2563.04;345.057;226.62
07/06/2002;4920.4;3210.5;1027.53;324.25;107.098;119.166;123.419;146.275;113.05;119.505;114.911;119.844;470.51;114.473;2535.3;340.307;226.84
10/06/2002;4928.21;3205.36;1030.74;321.7;107.137;119.338;123.66;146.753;113.05;119.505;115.092;120.507;469.29;114.826;2529.06;342.932;226.08
11/06/2002;4934.82;3265.27;1013.6;317.35;107.108;119.18;123.429;146.325;113.191;119.803;115.566;121.481;462.78;115.151;2521.33;341.489;226.56
12/06/2002;4851.67;3176.95;1020.26;320.15;107.171;119.399;123.743;147.041;113.261;120.027;115.931;121.987;462.99;113.729;2501.59;339.517;226.21
13/06/2002;4771.91;3142.21;1009.56;318.15;107.281;119.814;124.515;148.638;113.367;120.25;116.33;122.455;455.98;112.983;2488.28;339.677;226.72
14/06/2002;4630.77;3054.5;1007.27;319.4;107.363;120.102;124.933;149.394;113.579;120.809;117.205;124.054;459.07;110.593;2420.72;336.236;226.44
17/06/2002;4756.75;3193;1036.17;317.85;107.307;119.911;124.537;148.753;113.508;120.548;116.767;122.963;470.74;111.843;2427.39;335.14;228.44
18/06/2002;4702.01;3188.26;1037.14;318.95;107.312;119.979;124.785;149.663;113.579;120.623;116.841;123.119;469.71;111.348;2428.02;336.077;227.69
19/06/2002;4652.43;3122.35;1019.99;320;107.332;120.091;125.065;150.434;113.824;121.293;117.897;124.405;462.92;109.998;2397.45;328.733;228.57
20/06/2002;4580.34;3057.43;1006.29;323.65;107.346;120.033;124.995;150.483;113.579;120.697;117.023;123.235;460.25;108.493;2376.39;326.269;230.32
